file	index	plaintext
QStory_2.6.3-release-restored\sources\p368\AbstractC9694.java	3263	android.permission.ACCESS_COARSE_LOCATION
QStory_2.6.3-release-restored\sources\p368\AbstractC9694.java	1235	location
QStory_2.6.3-release-restored\sources\p368\AbstractC9694.java	3261	null cannot be cast to non-null type android.location.LocationManager
QStory_2.6.3-release-restored\sources\p368\AbstractC9699.java	1238	喵喵呜呜喵喵喵喵~喵喵呜呜呜呜喵呜~喵喵呜呜呜呜呜呜~喵喵呜喵呜喵呜呜~喵喵呜喵呜呜呜喵~喵喵呜呜喵喵呜呜
QStory_2.6.3-release-restored\sources\p368\AbstractC9699.java	1237	解密失败：数据校验未通过:
QStory_2.6.3-release-restored\sources\p368\C9693.java	3277	喵喵呜呜呜呜喵喵~喵喵喵呜喵呜呜喵~喵喵喵喵呜喵喵喵~喵喵呜呜呜呜喵呜~喵喵喵呜喵喵喵呜~喵喵喵喵喵呜喵呜~喵喵喵喵呜呜喵呜
QStory_2.6.3-release-restored\sources\p368\C9693.java	3278	paddleocr4
QStory_2.6.3-release-restored\sources\p368\C9693.java	3268	PP_OCRv5_mobile_det.ncnn.param
QStory_2.6.3-release-restored\sources\p368\C9693.java	3269	PP_OCRv5_mobile_det.ncnn.bin
QStory_2.6.3-release-restored\sources\p368\C9693.java	3270	PP_OCRv5_mobile_rec.ncnn.param
QStory_2.6.3-release-restored\sources\p368\C9693.java	3271	PP_OCRv5_mobile_rec.ncnn.bin
QStory_2.6.3-release-restored\sources\p368\C9693.java	3264	imagePath
QStory_2.6.3-release-restored\sources\p368\C9693.java	3265	OCR 跳过识别：图片路径为空
QStory_2.6.3-release-restored\sources\p368\C9693.java	3266	OCR 跳过识别：图片不存在，path=
QStory_2.6.3-release-restored\sources\p368\C9693.java	2114	getAbsolutePath(...)
QStory_2.6.3-release-restored\sources\p368\C9693.java	1413	Check failed.
QStory_2.6.3-release-restored\sources\p368\C9693.java	3264	imagePath
QStory_2.6.3-release-restored\sources\p368\C9693.java	3265	OCR 跳过识别：图片路径为空
QStory_2.6.3-release-restored\sources\p368\C9693.java	3266	OCR 跳过识别：图片不存在，path=
QStory_2.6.3-release-restored\sources\p368\C9693.java	2114	getAbsolutePath(...)
QStory_2.6.3-release-restored\sources\p368\C9693.java	3274	addAssetPath
QStory_2.6.3-release-restored\sources\p368\C9693.java	3275	addAssetPath failed: 
QStory_2.6.3-release-restored\sources\p368\C9693.java	3268	PP_OCRv5_mobile_det.ncnn.param
QStory_2.6.3-release-restored\sources\p368\C9693.java	3269	PP_OCRv5_mobile_det.ncnn.bin
QStory_2.6.3-release-restored\sources\p368\C9693.java	3270	PP_OCRv5_mobile_rec.ncnn.param
QStory_2.6.3-release-restored\sources\p368\C9693.java	3271	PP_OCRv5_mobile_rec.ncnn.bin
QStory_2.6.3-release-restored\sources\p368\C9693.java	3273	paddleocr4/
QStory_2.6.3-release-restored\sources\p368\C9693.java	3268	PP_OCRv5_mobile_det.ncnn.param
QStory_2.6.3-release-restored\sources\p368\C9693.java	2114	getAbsolutePath(...)
QStory_2.6.3-release-restored\sources\p368\C9693.java	3269	PP_OCRv5_mobile_det.ncnn.bin
QStory_2.6.3-release-restored\sources\p368\C9693.java	2114	getAbsolutePath(...)
QStory_2.6.3-release-restored\sources\p368\C9693.java	3270	PP_OCRv5_mobile_rec.ncnn.param
QStory_2.6.3-release-restored\sources\p368\C9693.java	2114	getAbsolutePath(...)
QStory_2.6.3-release-restored\sources\p368\C9693.java	3271	PP_OCRv5_mobile_rec.ncnn.bin
QStory_2.6.3-release-restored\sources\p368\C9693.java	2114	getAbsolutePath(...)
QStory_2.6.3-release-restored\sources\p368\C9693.java	3272	OCR 模型初始化失败
QStory_2.6.3-release-restored\sources\p368\C9695.java	1235	location
QStory_2.6.3-release-restored\sources\p368\C9695.java	3259	provider
QStory_2.6.3-release-restored\sources\p368\C9695.java	3259	provider
QStory_2.6.3-release-restored\sources\p368\RunnableC9696.java	3101	categories
QStory_2.6.3-release-restored\sources\p368\RunnableC9696.java	3111	加载失败: 
QStory_2.6.3-release-restored\sources\p368\RunnableC9696.java	3111	加载失败: 
QStory_2.6.3-release-restored\sources\p368\RunnableC9696.java	3117	群列表: 
QStory_2.6.3-release-restored\sources\p368\RunnableC9696.java	3111	加载失败: 
QStory_2.6.3-release-restored\sources\p368\RunnableC9696.java	3111	加载失败: 
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3262	android.permission.ACCESS_FINE_LOCATION
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3263	android.permission.ACCESS_COARSE_LOCATION
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	1235	location
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3261	null cannot be cast to non-null type android.location.LocationManager
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3112	正在删除好友 (
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3113	)\nQQ号: 
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3127	正在退出群 (
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3128	)\n群号: 
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3114	删除完成！\n
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	2772	共处理 
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3115	 位好友\n
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	2774	，失败 
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3129	退出完成！\n
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	2772	共处理 
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3130	 个群\n
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	2774	，失败 
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3126	群列表为空
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3118	批量管理群 (
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3119	勾选需要退出的群（我创建的群不可勾选）
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3114	删除完成！\n
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	2772	共处理 
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3115	 位好友\n
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	2774	，失败 
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3129	退出完成！\n
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	2772	共处理 
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3130	 个群\n
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	2774	，失败 
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3112	正在删除好友 (
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3113	)\nQQ号: 
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3127	正在退出群 (
QStory_2.6.3-release-restored\sources\p368\RunnableC9697.java	3128	)\n群号: 
QStory_2.6.3-release-restored\sources\p370\C9704.java	1597	categoryName
QStory_2.6.3-release-restored\sources\p370\C9704.java	2922	GroupHeader(categoryId=
QStory_2.6.3-release-restored\sources\p370\C9705.java	2921	FriendItem(friend=
QStory_2.6.3-release-restored\sources\p370\C9706.java	1322	toLowerCase(...)
QStory_2.6.3-release-restored\sources\p370\C9706.java	1051	nickname
QStory_2.6.3-release-restored\sources\p370\C9706.java	1322	toLowerCase(...)
QStory_2.6.3-release-restored\sources\p370\C9706.java	1322	toLowerCase(...)
QStory_2.6.3-release-restored\sources\p370\C9707.java	2919	昵称: 
QStory_2.6.3-release-restored\sources\p370\C9707.java	1134	http://q.qlogo.cn/headimg_dl?dst_uin=
QStory_2.6.3-release-restored\sources\p370\C9707.java	1135	&spec=640&img_type=jpg
QStory_2.6.3-release-restored\sources\p370\C9709.java	2937	TroopItem(troop=
QStory_2.6.3-release-restored\sources\p370\C9709.java	2938	, isOwner=
QStory_2.6.3-release-restored\sources\p370\C9710.java	1597	categoryName
QStory_2.6.3-release-restored\sources\p370\C9710.java	2922	GroupHeader(categoryId=
QStory_2.6.3-release-restored\sources\p370\C9714.java	2929	群号: 
QStory_2.6.3-release-restored\sources\p370\C9714.java	2930	  [我创建的群]
QStory_2.6.3-release-restored\sources\p370\C9714.java	2931	  [管理员]
QStory_2.6.3-release-restored\sources\p370\C9714.java	2928	https://p.qlogo.cn/gh/
QStory_2.6.3-release-restored\sources\p370\C9715.java	1322	toLowerCase(...)
QStory_2.6.3-release-restored\sources\p370\C9715.java	2932	GroupName
QStory_2.6.3-release-restored\sources\p370\C9715.java	1322	toLowerCase(...)
QStory_2.6.3-release-restored\sources\p370\C9715.java	2933	GroupUin
QStory_2.6.3-release-restored\sources\p370\C9715.java	2936	我加入的群
QStory_2.6.3-release-restored\sources\p370\C9715.java	2935	我管理的群
QStory_2.6.3-release-restored\sources\p370\C9715.java	2934	我创建的群
QStory_2.6.3-release-restored\sources\p370\C9717.java	1293	<unused var>
QStory_2.6.3-release-restored\sources\p371\C9719.java	3104	已选: 
QStory_2.6.3-release-restored\sources\p371\C9719.java	3105	删除选中 (
QStory_2.6.3-release-restored\sources\p371\C9720.java	2920	categoryMap
QStory_2.6.3-release-restored\sources\p371\C9725.java	3145	查询结果
QStory_2.6.3-release-restored\sources\p371\C9725.java	3146	您在支付完成后，可以点击支付完成查询支付结果，感谢您的支持，这会让项目走的更远
QStory_2.6.3-release-restored\sources\p371\C9725.java	3144	支付完成
QStory_2.6.3-release-restored\sources\p371\C9725.java	3149	查询中
QStory_2.6.3-release-restored\sources\p371\C9725.java	1263	getCurrentUin(...)
QStory_2.6.3-release-restored\sources\p371\C9727.java	3153	onSelectTroopDialogListener
QStory_2.6.3-release-restored\sources\p371\C9727.java	1270	build(...)
QStory_2.6.3-release-restored\sources\p371\C9727.java	3154	选择开启的群
QStory_2.6.3-release-restored\sources\p371\RunnableC9718.java	3148	setCancelable
QStory_2.6.3-release-restored\sources\p400\C9833.java	1443	top.artmoe.inao.entries.QQMessage.MessageBody.RichMsg.MsgContent.TextMsg
QStory_2.6.3-release-restored\sources\p400\C9835.java	1440	top.artmoe.inao.entries.QQMessage.MessageBody.RichMsg.MsgContent.MsgSender
QStory_2.6.3-release-restored\sources\p400\C9835.java	1441	nickName
QStory_2.6.3-release-restored\sources\p400\C9837.java	1442	MsgSender(nickName=
QStory_2.6.3-release-restored\sources\p400\C9840.java	1438	top.artmoe.inao.entries.QQMessage.MessageBody.RichMsg.MsgContent
QStory_2.6.3-release-restored\sources\p400\C9840.java	1439	msgSender
QStory_2.6.3-release-restored\sources\p400\C9841.java	1423	Info(operatorUid=
QStory_2.6.3-release-restored\sources\p400\C9841.java	1362	operatorUid
QStory_2.6.3-release-restored\sources\p400\C9842.java	1432	MsgInfo(msgSeq=
QStory_2.6.3-release-restored\sources\p400\C9842.java	1433	, senderUid=
QStory_2.6.3-release-restored\sources\p400\C9842.java	1431	senderUid
QStory_2.6.3-release-restored\sources\p400\C9843.java	1436	top.artmoe.inao.entries.QQMessage.MessageBody.RichMsg
QStory_2.6.3-release-restored\sources\p400\C9843.java	1437	msgContent
QStory_2.6.3-release-restored\sources\p400\C9844.java	1435	GroupRecallOperationInfo(peerId=
QStory_2.6.3-release-restored\sources\p400\C9844.java	1359	, msgSeq=
QStory_2.6.3-release-restored\sources\p400\C9846.java	1427	C2CRecallOperationInfo(info=
QStory_2.6.3-release-restored\sources\p400\C9847.java	1423	Info(operatorUid=
QStory_2.6.3-release-restored\sources\p400\C9847.java	1426	, msgRandom=
QStory_2.6.3-release-restored\sources\p400\C9847.java	1359	, msgSeq=
QStory_2.6.3-release-restored\sources\p400\C9847.java	1362	operatorUid
QStory_2.6.3-release-restored\sources\p400\C9847.java	1422	receiverUid
QStory_2.6.3-release-restored\sources\p400\C9849.java	1421	top.artmoe.inao.entries.QQMessage.MessageBody.C2CRecallOperationInfo.Info
QStory_2.6.3-release-restored\sources\p400\C9849.java	1362	operatorUid
QStory_2.6.3-release-restored\sources\p400\C9849.java	1422	receiverUid
QStory_2.6.3-release-restored\sources\p400\C9849.java	484	msgRandom
QStory_2.6.3-release-restored\sources\p400\C9852.java	1430	top.artmoe.inao.entries.QQMessage.MessageBody.GroupRecallOperationInfo.Info.MsgInfo
QStory_2.6.3-release-restored\sources\p400\C9852.java	1431	senderUid
QStory_2.6.3-release-restored\sources\p400\C9854.java	1429	top.artmoe.inao.entries.QQMessage.MessageBody.GroupRecallOperationInfo.Info
QStory_2.6.3-release-restored\sources\p400\C9854.java	1362	operatorUid
QStory_2.6.3-release-restored\sources\p400\C9856.java	1428	top.artmoe.inao.entries.QQMessage.MessageBody.GroupRecallOperationInfo
QStory_2.6.3-release-restored\sources\p400\C9857.java	1363	GroupChatMessageRecall(groupUin=
QStory_2.6.3-release-restored\sources\p400\C9857.java	1361	groupUin
QStory_2.6.3-release-restored\sources\p400\C9857.java	1362	operatorUid
QStory_2.6.3-release-restored\sources\p400\C9859.java	1360	top.artmoe.inao.entries.GroupChatMessageRecall
QStory_2.6.3-release-restored\sources\p400\C9859.java	1361	groupUin
QStory_2.6.3-release-restored\sources\p400\C9859.java	1362	operatorUid
QStory_2.6.3-release-restored\sources\p400\C9860.java	1358	FriendChatMessageRecall(peerUid=
QStory_2.6.3-release-restored\sources\p400\C9862.java	1357	top.artmoe.inao.entries.FriendChatMessageRecall
QStory_2.6.3-release-restored\sources\p400\C9863.java	1409	ProtoVarInt(value=
QStory_2.6.3-release-restored\sources\p400\C9864.java	1407	NewSyncPush(type=
QStory_2.6.3-release-restored\sources\p400\C9864.java	1398	, syncRecallContent=
QStory_2.6.3-release-restored\sources\p400\C9864.java	1408	, syncPushExtra=
QStory_2.6.3-release-restored\sources\p400\C9865.java	1418	top.artmoe.inao.entries.QQMessage.MessageBody
QStory_2.6.3-release-restored\sources\p400\C9865.java	1419	operationInfo
QStory_2.6.3-release-restored\sources\p400\C9866.java	1420	top.artmoe.inao.entries.QQMessage.MessageBody.C2CRecallOperationInfo
QStory_2.6.3-release-restored\sources\p400\C9867.java	1414	top.artmoe.inao.entries.QQMessage
QStory_2.6.3-release-restored\sources\p400\C9867.java	1415	messageHead
QStory_2.6.3-release-restored\sources\p400\C9867.java	1416	messageContentInfo
QStory_2.6.3-release-restored\sources\p400\C9867.java	1417	messageBody
QStory_2.6.3-release-restored\sources\p400\C9870.java	1403	top.artmoe.inao.entries.NewSyncPush.SyncRecallOperateInfo
QStory_2.6.3-release-restored\sources\p400\C9870.java	1381	syncInfoHead
QStory_2.6.3-release-restored\sources\p400\C9870.java	1382	syncInfoBody
QStory_2.6.3-release-restored\sources\p400\C9870.java	1404	unknownFlag
QStory_2.6.3-release-restored\sources\p400\C9871.java	1391	SyncInfoHead(syncTime=
QStory_2.6.3-release-restored\sources\p400\C9872.java	1392	SyncRecallOperateInfo(syncInfoHead=
QStory_2.6.3-release-restored\sources\p400\C9872.java	1393	, syncInfoBody=
QStory_2.6.3-release-restored\sources\p400\C9872.java	1394	, subHead=
QStory_2.6.3-release-restored\sources\p400\C9872.java	1406	, unknownFlag=
QStory_2.6.3-release-restored\sources\p400\C9873.java	1405	top.artmoe.inao.entries.NewSyncPush.SyncRecallOperateInfo.SyncInfoHead
QStory_2.6.3-release-restored\sources\p400\C9873.java	1390	syncTime
QStory_2.6.3-release-restored\sources\p400\C9875.java	1399	top.artmoe.inao.entries.MsgPush
QStory_2.6.3-release-restored\sources\p400\C9875.java	1374	qqMessage
QStory_2.6.3-release-restored\sources\p400\C9876.java	1370	@kotlinx.serialization.protobuf.ProtoNumber(number=
QStory_2.6.3-release-restored\sources\p400\C9877.java	1401	top.artmoe.inao.entries.NewSyncPush
QStory_2.6.3-release-restored\sources\p400\C9877.java	1366	syncContent
QStory_2.6.3-release-restored\sources\p400\C9877.java	1367	syncRecallContent
QStory_2.6.3-release-restored\sources\p400\C9877.java	1402	syncPushExtra
QStory_2.6.3-release-restored\sources\p400\C9880.java	1400	MsgPush(qqMessage=
QStory_2.6.3-release-restored\sources\p400\C9880.java	1374	qqMessage
QStory_2.6.3-release-restored\sources\p400\C9881.java	1460	SenderInfo(peerId=
QStory_2.6.3-release-restored\sources\p400\C9881.java	1454	, msgSubType=
QStory_2.6.3-release-restored\sources\p400\C9883.java	1459	top.artmoe.inao.entries.QQMessage.MessageHead.SenderInfo
QStory_2.6.3-release-restored\sources\p400\C9883.java	1452	msgSubType
QStory_2.6.3-release-restored\sources\p400\C9883.java	1441	nickName
QStory_2.6.3-release-restored\sources\p400\C9885.java	1456	top.artmoe.inao.entries.QQMessage.MessageHead
QStory_2.6.3-release-restored\sources\p400\C9885.java	1384	senderPeerId
QStory_2.6.3-release-restored\sources\p400\C9885.java	1431	senderUid
QStory_2.6.3-release-restored\sources\p400\C9885.java	1457	receiverPeerId
QStory_2.6.3-release-restored\sources\p400\C9885.java	1422	receiverUid
QStory_2.6.3-release-restored\sources\p400\C9885.java	1458	senderInfo
QStory_2.6.3-release-restored\sources\p400\C9886.java	1453	MessageContentInfo(msgType=
QStory_2.6.3-release-restored\sources\p400\C9887.java	1462	MessageHead(senderPeerId=
QStory_2.6.3-release-restored\sources\p400\C9887.java	1433	, senderUid=
QStory_2.6.3-release-restored\sources\p400\C9887.java	1424	, receiverUid=
QStory_2.6.3-release-restored\sources\p400\C9888.java	1415	messageHead
QStory_2.6.3-release-restored\sources\p400\C9888.java	1416	messageContentInfo
QStory_2.6.3-release-restored\sources\p400\C9888.java	1465	QQMessage(messageHead=
QStory_2.6.3-release-restored\sources\p400\C9888.java	1466	, messageContentInfo=
QStory_2.6.3-release-restored\sources\p400\C9888.java	1467	, messageBody=
QStory_2.6.3-release-restored\sources\p400\C9888.java	1415	messageHead
QStory_2.6.3-release-restored\sources\p400\C9888.java	1416	messageContentInfo
QStory_2.6.3-release-restored\sources\p400\C9889.java	1445	MsgContent(textMsg=
QStory_2.6.3-release-restored\sources\p400\C9889.java	1446	, msgSender=
QStory_2.6.3-release-restored\sources\p400\C9890.java	1444	TextMsg(text=
QStory_2.6.3-release-restored\sources\p400\C9891.java	1451	top.artmoe.inao.entries.QQMessage.MessageContentInfo
QStory_2.6.3-release-restored\sources\p400\C9891.java	1452	msgSubType
QStory_2.6.3-release-restored\sources\p400\C9893.java	1447	RichMsg(msgContent=
QStory_2.6.3-release-restored\sources\p400\C9894.java	1419	operationInfo
QStory_2.6.3-release-restored\sources\p400\C9894.java	1448	null cannot be cast to non-null type top.artmoe.inao.entries.QQMessage.MessageBody
QStory_2.6.3-release-restored\sources\p400\C9894.java	1449	MessageBody(richMsg=
QStory_2.6.3-release-restored\sources\p400\C9894.java	1450	, operationInfo=
QStory_2.6.3-release-restored\sources\p400\C9894.java	1419	operationInfo
QStory_2.6.3-release-restored\sources\top\yukonga\miuix\kmp\utils\C6886.java	2295	$this$jsonObject
